card_txn_id,card_id,txn_date,merchant_category,amount,is_fraud,customer_id,name,city,state,occupation,annual_income_x,credit_score,txn_year,txn_month,txn_day,txn_day_of_week,txn_hour,amount_income_ratio,amount_log,avg_amount,std_amount,total_spent,txn_count,annual_income_y,total_fraud,fraud_rate,merchant_category_encoded,city_encoded,state_encoded,occupation_encoded,fraud_probability,predicted_fraud,risk_level,is_life_event
2239370,16277,2021-10-08,Salary Credit,1251.43,0,34269,Suresh Menon,Bengaluru,Karnataka,Salaried - Government,2968759,462,2021,10,8,4,0,0.0004215328958891928,7.132840943173662,1977.4522950819671,1823.9453035351632,120624.59,61,2968759,1,0.016129032258064516,10,1,2,3,0.57407445,1,High,False
982334,37948,2021-05-31,Dining,2464.52,0,59695,Linda Chatterjee,Nagpur,Maharashtra,Business Owner,685457,592,2021,5,31,0,0,0.003595435460670092,7.810158017576118,1724.542340425532,1430.3499492341143,162106.98,94,685457,0,0.0,1,13,5,0,0.0001549645,0,Low,False
1798065,51686,2021-10-15,Insurance,528.9,0,16277,Pooja Gupta,Lucknow,Uttar Pradesh,Salaried - Private,681799,492,2021,10,15,4,0,0.0007757406864183045,6.272688309498716,1961.1659782608697,1842.3854695672835,180427.27000000002,92,681799,0,0.0,8,11,10,4,0.00014560786,0,Low,False
2366044,54974,2022-09-06,Groceries,3347.12,0,27871,Arjun Johnson,Kochi,Kerala,Salaried - Private,3150447,836,2022,9,6,1,0,0.0010624266770948132,8.116154273260953,1773.3397826086957,1967.6884114980578,244720.89,138,3150447,0,0.0,6,9,3,4,0.0004131991,0,Low,False
460485,21989,2021-09-07,Salary Credit,3089.02,0,15020,Joseph Menon,Indore,Madhya Pradesh,Business Owner,3414480,851,2021,9,7,1,0,0.0009046821464228384,8.035932842362755,2043.263181818182,1976.3483737271183,89903.58,44,3414480,1,0.022222222222222223,10,7,4,0,0.35361156,1,High,False
944696,49056,2018-12-19,ATM Withdrawal,1034.4,0,21209,Manoj Reddy,Bhopal,Madhya Pradesh,Student,3054981,525,2018,12,19,2,0,0.0003385944663503746,6.942543104467801,1995.1289583333335,1699.3000977576964,95766.19,48,3054981,0,0.0,0,2,4,6,0.00017718672,0,Low,False
1940140,3963,2021-06-29,Travel,183.41,0,42157,Neha Smith,Indore,Madhya Pradesh,Freelancer,277570,645,2021,6,29,1,0,0.0006607678756066016,5.217161539587027,1567.3336363636365,1502.749810164308,51722.01,33,277570,0,0.0,12,7,4,1,0.00033701144,0,Low,False
1261763,61954,2019-01-28,Insurance,1370.24,0,14072,Thomas Miller,Chennai,Tamil Nadu,Self Employed,2534988,417,2019,1,28,0,0,0.0005405309451046928,7.223470718946623,1814.1052482269504,1683.5389146885886,255788.84,141,2534988,0,0.0,8,4,8,5,0.00015028096,0,Low,False
911289,19730,2025-10-05,Education,435.43,0,16411,Rohan Pillai,Nagpur,Maharashtra,Business Owner,1777835,767,2025,10,5,6,0,0.00024492135382566223,6.078627995867447,1792.1211979166667,1620.7459678605574,344087.27,192,1777835,0,0.0,2,13,5,0,7.481554e-05,0,Low,False
2378453,9268,2024-12-16,Travel,889.7,0,22972,Ajay Joshi,Hyderabad,Telangana,Business Owner,2365083,474,2024,12,16,0,0,0.00037618114198058084,6.792007670437824,1697.1790654205608,1649.9057749799913,181598.16,107,2365083,0,0.0,12,6,9,0,0.00015317896,0,Low,False
2889882,4550,2018-11-04,Dining,1353.82,0,25188,Manoj Pillai,Bengaluru,Karnataka,Salaried - Private,861206,757,2018,11,4,6,0,0.0015720030143740122,7.211423883161197,1941.644,1831.8941895776702,398037.02,205,861206,0,0.0,1,1,2,4,0.00016673686,0,Low,False
1888979,873,2023-03-13,Insurance,984.5,0,44193,Sanjay Jones,Lucknow,Uttar Pradesh,Salaried - Private,3238868,626,2023,3,13,0,0,0.00030396413068883,6.893149126592775,1528.9452564102564,1434.0779290981914,119257.73,78,3238868,1,0.012658227848101266,8,11,10,4,0.26153222,0,Medium,False
2271928,4379,2018-11-11,Healthcare,1153.64,0,56081,Arjun Verma,Mumbai,Maharashtra,Business Owner,2038080,774,2018,11,11,6,0,0.0005660422721177422,7.051543886059308,1736.734074074074,1688.3868827635208,187567.28,108,2038080,2,0.01834862385321101,7,12,5,0,0.036756102,0,Low,False
139245,2666,2022-03-30,ATM Withdrawal,1019.7,0,22951,Deepak Joshi,Mumbai,Maharashtra,Self Employed,3493698,322,2022,3,30,2,0,0.0002918683034800651,6.928243945409453,1912.249074074074,1848.3802151238772,103261.45,54,3493698,0,0.0,0,12,5,5,0.00021354601,0,Low,False
308571,2077,2025-01-10,Utilities,2881.92,0,11529,Deepak Jones,Lucknow,Uttar Pradesh,Salaried - Government,1845139,758,2025,1,10,4,0,0.0015618977421767454,7.966558948380693,1721.9906976744187,1611.9023228329509,74045.6,43,1845139,0,0.0,13,11,10,3,8.364378e-05,0,Low,False
2017353,53586,2018-07-24,Utilities,983.02,0,5403,Elizabeth Desai,Indore,Madhya Pradesh,Student,1146367,417,2018,7,24,1,0,0.0008575082347029924,6.891646222048951,1567.3691304347826,1480.5726827742224,144197.96,92,1146367,3,0.03225806451612903,13,7,4,6,0.44094637,1,High,False
1258448,36075,2020-03-28,Education,1706.72,0,112,Rohan Singh,Mumbai,Maharashtra,Student,1830499,876,2020,3,28,5,0,0.0009323791313848675,7.4429144264835685,1904.5952475247525,1728.19630063271,384728.24,202,1830499,3,0.014778325123152709,2,12,5,6,0.09228929,0,Low,False
1475375,49525,2018-12-06,Healthcare,2729.91,0,32160,Ajay Bose,Lucknow,Uttar Pradesh,Freelancer,2320845,790,2018,12,6,3,0,0.0011762564168411001,7.912390165969126,1671.5931413612564,1484.3648645714738,319274.29,191,2320845,0,0.0,7,11,10,1,9.549912e-05,0,Low,False
362842,15718,2024-07-21,Fund Transfer,1134.27,0,24649,Suresh Smith,Ahmedabad,Gujarat,Freelancer,511240,300,2024,7,21,6,0,0.0022186600839916985,7.034625787087798,1762.4886904761904,1580.8981343091402,148049.05,84,511240,1,0.011764705882352941,5,0,1,1,0.0053480784,0,Low,False
1311171,4845,2024-09-22,Salary Credit,1529.77,0,31056,Arjun Chopra,Kolkata,West Bengal,Retired,2994221,853,2024,9,22,6,0,0.0005109073408718526,7.333526155763484,1472.9561165048544,1300.3024788111488,151714.48,103,2994221,1,0.009615384615384616,10,10,11,2,0.0016314681,0,Low,False
504170,57137,2021-08-21,Shopping,3865.42,0,37421,Richard Smith,Indore,Madhya Pradesh,Business Owner,500568,528,2021,8,21,5,0,0.007722052304477505,8.260084293288031,1796.6376595744682,2038.4823850026623,84441.97,47,500568,0,0.0,11,7,4,0,0.00030607,0,Low,True
1157825,14357,2019-09-11,Insurance,4167.47,0,58294,Kiran Malhotra,Chennai,Tamil Nadu,Salaried - Government,3384003,585,2019,9,11,2,0,0.0012315204119144067,8.335304340991378,1942.5469072164951,1664.8511292200678,188427.05000000002,97,3384003,0,0.0,8,4,8,3,0.00019428539,0,Low,False
2781897,60829,2019-02-18,Utilities,1174.22,0,22271,Jessica Rodriguez,Mumbai,Maharashtra,Business Owner,3324710,459,2019,2,18,0,0,0.00035317956959266537,7.069210643094706,1813.7151063829788,1778.0807352578502,85244.61,47,3324710,0,0.0,13,12,5,0,0.00028619412,0,Low,False
2888726,58737,2020-09-22,Insurance,363.39,0,59348,Kavya Rodriguez,Kochi,Kerala,Self Employed,2652090,631,2020,9,22,1,0,0.0001370201852048063,5.898224722638234,1824.4560000000001,1586.2349371324513,91222.8,50,2652090,1,0.0196078431372549,8,9,3,5,0.55237806,1,High,False
32812,47328,2018-07-17,Salary Credit,4993.39,0,25850,Pooja Johnson,Nagpur,Maharashtra,Student,2744963,405,2018,7,17,1,0,0.001819109467373707,8.516070561503017,1899.2907894736843,2266.5621336125746,72173.05,38,2744963,0,0.0,10,13,5,6,0.00015293085,0,Low,False
869866,26633,2020-06-10,Dining,7191.45,0,2075,Jennifer Gupta,Chennai,Tamil Nadu,Salaried - Government,254070,387,2020,6,10,2,0,0.028304883280657767,8.880787143715756,1797.0745744680853,1688.7429824650897,168925.01,94,254070,1,0.010526315789473684,1,4,8,3,0.02452494,0,Low,False
2200778,15509,2020-08-29,Fund Transfer,1465.92,0,46231,Kavya Nair,Bengaluru,Karnataka,Salaried - Government,1619125,796,2020,8,29,5,0,0.0009053773455555652,7.290920243595332,1628.1150495049505,1483.115150992413,164439.62,101,1619125,1,0.00980392156862745,5,1,2,3,0.099241614,0,Low,False
315167,45382,2024-05-01,Shopping,2343.38,0,28362,Deepak Davis,Bhopal,Madhya Pradesh,Retired,1068363,559,2024,5,1,2,0,0.00219342845696785,7.759776253598473,1869.1195555555555,1676.8107192742223,252331.13999999998,135,1068363,1,0.007352941176470588,11,2,4,2,0.4198368,1,High,False
2435187,34320,2021-09-09,Travel,3655.53,0,28476,Barbara Jones,Bengaluru,Karnataka,Self Employed,2989528,319,2021,9,9,3,0,0.0012227779024722625,8.204269889244557,2041.4025862068966,2055.561978633928,236802.7,116,2989528,0,0.0,12,1,2,5,0.00011220896,0,Low,False
2124645,47863,2019-02-01,Fund Transfer,633.61,0,8708,Sneha Verma,Bhopal,Madhya Pradesh,Salaried - Private,2598798,650,2019,2,1,4,0,0.00024380877474556518,6.453010636982708,1742.5125555555555,1495.2583539673426,156826.13,90,2598798,0,0.0,5,2,4,4,0.00029039112,0,Low,False
1573439,40216,2020-04-23,Salary Credit,2562.51,0,111,Sanjay Iyer,Chandigarh,Punjab,Salaried - Government,1469866,868,2020,4,23,3,0,0.001743361814368239,7.849132692132862,1805.2525,1853.9692996279148,72210.1,40,1469866,0,0.0,10,3,6,3,0.00024007935,0,Low,False
6757,39282,2025-04-14,Groceries,407.43,1,14852,Elizabeth Nair,Kolkata,West Bengal,Retired,429962,885,2025,4,14,0,0,0.0009475931649932669,6.01232054098736,2007.9262365591399,2151.121177614187,186737.14,93,429962,1,0.010638297872340425,6,10,11,2,0.030750683,0,Low,False
1279417,31337,2025-07-13,Utilities,5591.62,0,30438,Rahul Joshi,Jaipur,Rajasthan,Retired,1684115,407,2025,7,13,6,0,0.0033202107218267625,8.629203150442976,1423.95625,1269.1779865333945,56958.25,40,1684115,0,0.0,13,8,7,2,5.3727876e-05,0,Low,False
2037154,44014,2021-08-30,Entertainment,137.05,0,49055,Vikram Chopra,Mumbai,Maharashtra,Self Employed,2290093,859,2021,8,30,0,0,5.9844705064508274e-05,4.927615938376164,1452.7701785714287,1430.2558125803814,81355.13,56,2290093,0,0.0,3,12,5,5,9.0147136e-05,0,Low,False
2003540,41357,2025-05-18,Salary Credit,122.76,0,16372,Karen Smith,Pune,Maharashtra,Self Employed,3274529,614,2025,5,18,6,0,3.74893496165862e-05,4.81834420626481,1926.6953801169589,2043.8089430148202,329464.91,171,3274529,0,0.0,10,14,5,5,8.108377e-05,0,Low,False
722485,44401,2025-04-15,Rent,811.76,0,16901,Ritu Martinez,Chandigarh,Punjab,Self Employed,3256777,837,2025,4,15,1,0,0.00024925248205434945,6.700435863014812,1925.7214130434782,1771.8785892005162,177166.37,92,3256777,0,0.0,9,3,6,5,0.00021105162,0,Low,False
109872,38692,2021-11-25,Travel,1031.24,0,7629,Neha Martinez,Nagpur,Maharashtra,Salaried - Private,1372144,314,2021,11,25,3,0,0.0007515532250600337,6.939486477143591,1838.400291262136,1898.9419519953615,189355.23,103,1372144,0,0.0,12,13,5,4,0.0002653302,0,Low,False
1109247,7970,2021-09-03,Fund Transfer,1039.75,0,48259,Jennifer Nair,Mumbai,Maharashtra,Student,2159680,898,2021,9,3,4,0,0.0004814368418298814,6.947696886075085,1919.7534,1943.3304970229926,95987.67,50,2159680,0,0.0,5,12,5,6,0.0002988512,0,Low,False
1172654,30623,2021-07-07,Fund Transfer,869.97,0,40850,Manoj Singh,Hyderabad,Telangana,Salaried - Private,1311566,536,2021,7,7,2,0,0.000663305801381096,6.769607533090552,1725.664,1652.9751948371575,86283.2,50,1311566,0,0.0,5,6,9,4,0.00038276124,0,Low,False
2528592,25783,2023-12-28,Fuel,178.84,0,57914,Ajay Bose,Kolkata,West Bengal,Salaried - Government,2399892,745,2023,12,28,3,0,7.451998901617698e-05,5.192067566705326,1762.6096116504855,1838.2831820979702,363097.58,206,2399892,2,0.00966183574879227,4,10,11,3,0.011476309,0,Low,False
2717201,40197,2024-04-25,Utilities,1264.07,0,12667,Meera Chatterjee,Mumbai,Maharashtra,Business Owner,2181776,670,2024,4,25,3,0,0.000579376352395318,7.142882735599022,1623.533804347826,1557.4562370814242,149365.11,92,2181776,0,0.0,13,12,5,0,0.00021715293,0,Low,False
1286484,23674,2021-03-29,Rent,952.55,0,51992,Ritu Patel,Kolkata,West Bengal,Self Employed,1615418,879,2021,3,29,0,0,0.0005896612581627429,6.860191862050527,1706.2845555555555,1651.545991185676,307131.22,180,1615418,4,0.022099447513812154,9,10,11,5,0.020204708,0,Low,False
1836972,44407,2024-11-23,Healthcare,1509.01,1,37525,Vikram Rodriguez,Kochi,Kerala,Salaried - Private,3253887,611,2024,11,23,5,0,0.0004637559743912513,7.3198715523035975,1885.39021978022,1658.5200318255484,171570.51,91,3253887,2,0.021739130434782608,7,9,3,4,0.42256474,1,High,False
2058650,43216,2024-03-19,ATM Withdrawal,1965.56,0,1695,Priya Nair,Nagpur,Maharashtra,Self Employed,2557772,884,2024,3,19,1,0,0.0007684653798441065,7.584041102466671,1642.9640361445781,1613.393014389984,272732.02999999997,166,2557772,0,0.0,0,13,5,5,7.717826e-05,0,Low,False
2072486,53749,2019-09-04,Education,942.83,0,50344,Joseph Kumar,Nagpur,Maharashtra,Salaried - Government,3446875,816,2019,9,4,2,0,0.0002735317429463665,6.849946065182533,1721.4389690721648,1790.978058709289,166979.58,97,3446875,0,0.0,2,13,5,3,0.00024029668,0,Low,False
1388613,51794,2024-09-13,Fund Transfer,920.02,0,51896,Karen Reddy,Pune,Maharashtra,Retired,2115616,855,2024,9,13,4,0,0.0004348707729234545,6.82548175154613,1793.2476923076924,2063.2114934843803,256434.42,143,2115616,2,0.013888888888888888,5,14,5,2,0.07907122,0,Low,False
481642,52768,2020-07-24,Fund Transfer,134.04,0,21026,Amit Desai,Pune,Maharashtra,Business Owner,3348824,896,2020,7,24,4,0,4.002597926138272e-05,4.905571030847647,1760.078936170213,2157.2916870689205,82723.71,47,3348824,0,0.0,5,14,5,0,8.371872e-05,0,Low,False
2752549,51916,2023-08-09,Entertainment,211.36,0,35435,Ritu Reddy,Ahmedabad,Gujarat,Business Owner,1758336,356,2023,8,9,2,0,0.0001202044886731042,5.3582829477154705,2093.1369911504426,1975.5454312089269,473048.96,226,1758336,2,0.00881057268722467,3,0,1,0,0.009976108,0,Low,False
2916107,8939,2024-06-10,Utilities,211.59,0,49903,Pooja Malhotra,Hyderabad,Telangana,Retired,449172,808,2024,6,10,0,0,0.0004710657141012483,5.35936542811297,1769.5939583333331,1434.333452349707,169881.02,96,449172,1,0.010309278350515464,13,6,9,2,0.08667277,0,Low,False
840413,60223,2019-04-16,Fund Transfer,539.87,0,49386,William Malhotra,Hyderabad,Telangana,Student,2633023,428,2019,4,16,1,0,0.00020503800952820786,6.293178954222219,2153.8576699029127,2120.5989148195217,221847.34,103,2633023,2,0.019230769230769232,5,6,9,6,0.072431184,0,Low,False
415006,37774,2025-04-06,Fuel,1592.31,0,54795,Karen Singh,Lucknow,Uttar Pradesh,Business Owner,3234047,784,2025,4,6,6,0,0.0004923581839230587,7.373568892358698,1984.8485,1651.4116367746158,79393.94,40,3234047,0,0.0,4,11,10,0,7.3264484e-05,0,Low,False
884350,54098,2020-04-25,Utilities,2737.4,0,32429,Karen Joshi,Bhopal,Madhya Pradesh,Salaried - Private,3204302,356,2020,4,25,5,0,0.0008542887485983692,7.915129087215975,2190.0025471698114,2096.3733757484097,232140.27,106,3204302,0,0.0,13,2,4,4,8.526483e-05,0,Low,False
511765,18074,2022-01-29,Fuel,1350.41,0,59686,Sanjay Williams,Pune,Maharashtra,Salaried - Private,2896830,770,2022,1,29,5,0,0.00046616802982293415,7.208903770824306,1635.116909090909,1274.6470841749983,89931.43,55,2896830,0,0.0,4,14,5,4,0.00014424074,0,Low,False
1378995,6099,2021-08-14,Dining,4432.4,0,30105,Elizabeth Nair,Chandigarh,Punjab,Business Owner,440683,634,2021,8,14,5,0,0.0100580007442975,8.396922063022657,1983.1359523809526,1634.5203850955709,83291.71,42,440683,0,0.0,1,3,6,0,0.00025066547,0,Low,False
928577,44139,2026-02-04,Entertainment,672.72,0,38872,Divya Malhotra,Bhopal,Madhya Pradesh,Business Owner,1130894,798,2026,2,4,2,0,0.0005948562863926359,6.512814594330186,1650.6455263157895,1281.0553700793635,62724.53,38,1130894,0,0.0,3,2,4,0,0.00011778389,0,Low,False
1900114,48431,2022-10-05,Insurance,972.61,0,30938,Karen Rao,Hyderabad,Telangana,Freelancer,1225487,534,2022,10,5,2,0,0.0007936511822229185,6.881010812779156,1877.4964550264551,1848.3054632593862,354846.83,189,1225487,1,0.005263157894736842,8,6,9,1,0.35542563,1,High,False
2776949,15055,2023-11-30,Fuel,75.96,0,49097,James Patel,Mumbai,Maharashtra,Retired,2694867,302,2023,11,30,3,0,2.818690934027195e-05,4.343285806357451,1605.6795555555557,1377.6616638000578,72255.58,45,2694867,0,0.0,4,12,5,2,0.0001513366,0,Low,False
639422,11855,2020-10-08,Rent,999.61,0,37074,Linda Verma,Kochi,Kerala,Student,1115011,512,2020,10,8,3,0,0.0008965015623150245,6.908365093007763,1917.965849056604,2101.605918987845,101652.19,53,1115011,0,0.0,9,9,3,6,0.00019376405,0,Low,False
2658321,43512,2024-09-26,Utilities,1120.75,0,7241,Arjun Chopra,Bengaluru,Karnataka,Retired,1857531,728,2024,9,26,3,0,0.0006033543432899137,7.0226452448560925,1740.2344604316547,1795.3080477936692,241892.59,139,1857531,2,0.014285714285714285,13,1,2,2,0.06737664,0,Low,False
2181287,10670,2018-02-06,Dining,3019.0,0,42755,Meera Williams,Ahmedabad,Gujarat,Freelancer,2960085,794,2018,2,6,1,0,0.001019902800121348,8.013012110368916,1970.1898198198198,1661.5214883976794,218691.07,111,2960085,1,0.008928571428571428,1,0,1,1,0.14446285,0,Medium,False
1513782,31936,2018-12-05,Entertainment,3207.79,0,47670,Pooja Martinez,Chennai,Tamil Nadu,Self Employed,2330539,734,2018,12,5,2,0,0.001376414908132879,8.073649198021169,2363.7313333333336,1851.097393375567,106367.91,45,2330539,0,0.0,3,4,8,5,0.00012414317,0,Low,False
997759,26302,2020-05-05,Insurance,992.27,0,45069,Elizabeth Pillai,Lucknow,Uttar Pradesh,Retired,1175482,442,2020,5,5,1,0,0.0008441381117378984,6.901002530409426,1744.295438596491,1901.9964650927327,99424.84,57,1175482,0,0.0,8,11,10,2,0.00016719554,0,Low,False
64746,33459,2023-12-30,ATM Withdrawal,5945.69,0,45881,Barbara Verma,Chennai,Tamil Nadu,Business Owner,1399474,701,2023,12,30,5,0,0.004248514621554511,8.69059004122501,1599.8470967741935,1411.2024673495423,148785.78,93,1399474,0,0.0,0,4,8,0,0.000117790754,0,Low,False
2409367,53620,2025-06-15,Groceries,2089.92,0,26354,Neha Chopra,Pune,Maharashtra,Student,1924852,721,2025,6,15,6,0,0.0010857556395215634,7.64535943949061,1462.9110204081633,1396.2550722024325,71682.64,49,1924852,0,0.0,6,14,5,6,8.1072176e-05,0,Low,False
2013126,28275,2019-06-29,Healthcare,496.75,0,10819,Arjun Nair,Delhi,Delhi,Retired,3452166,356,2019,6,29,5,0,0.00014389512442474539,6.210097942944306,1828.1025961538462,1824.6996763033196,380245.34,208,3452166,1,0.004784688995215311,7,5,0,2,0.0036470974,0,Low,False
2657842,56424,2019-05-04,Travel,3933.98,0,37308,Rahul Iyer,Jaipur,Rajasthan,Salaried - Government,506627,628,2019,5,4,5,0,0.007765026804677199,8.277661078246465,1449.6209523809525,1412.6751875540172,60884.08,42,506627,1,0.023255813953488372,12,8,7,3,0.1778672,0,Medium,True
1340585,786,2024-01-10,Healthcare,1833.4,0,57112,Sneha Kapoor,Lucknow,Uttar Pradesh,Business Owner,2503391,320,2024,1,10,2,0,0.0007323663253697383,7.5144727315436946,1700.7613235294118,1405.1201820868796,231303.54,136,2503391,0,0.0,7,11,10,0,0.00019006777,0,Low,False
2045585,16385,2026-06-25,Fund Transfer,2516.59,0,4035,Richard Miller,Delhi,Delhi,Salaried - Government,2524094,676,2026,6,25,3,0,0.000997026657079072,7.831057373705448,1850.74415,1865.052190322677,370148.83,200,2524094,1,0.004975124378109453,5,5,0,3,0.00918315,0,Low,False
1596385,14088,2019-05-24,Entertainment,107.98,0,43162,Suresh Rodriguez,Hyderabad,Telangana,Self Employed,1897541,806,2019,5,24,4,0,5.6905196301320344e-05,4.691164379154952,1350.0729166666667,1314.3147605128502,64803.5,48,1897541,0,0.0,3,6,9,5,0.00018170652,0,Low,False
460063,20730,2024-10-23,Utilities,1084.72,0,7095,Barbara Desai,Kochi,Kerala,Freelancer,2064620,837,2024,10,23,2,0,0.0005253845621060718,6.9899986403631535,2063.188679245283,2210.839658812251,109349.0,53,2064620,0,0.0,13,9,3,1,0.00013900598,0,Low,False
1699302,49661,2021-11-03,Groceries,325.6,0,58137,Arjun Pillai,Chandigarh,Punjab,Retired,2765365,849,2021,11,3,2,0,0.00011774209996072854,5.788736180536365,1715.0986538461539,1505.2013094951772,89185.13,52,2765365,0,0.0,6,3,6,2,0.00012174012,0,Low,False
2873398,7551,2022-06-22,Dining,1399.93,0,1827,Joseph Miller,Jaipur,Rajasthan,Salaried - Private,2652620,315,2022,6,22,2,0,0.0005277534936200837,7.244891580777543,1866.1105172413793,1863.244770320965,216468.82,116,2652620,0,0.0,1,8,7,4,0.0002546762,0,Low,False
2165690,3518,2025-09-23,Dining,281.97,0,34544,Jessica Verma,Chennai,Tamil Nadu,Salaried - Private,2650513,864,2025,9,23,1,0,0.00010638313927034531,5.645340884956954,1705.4645744680852,1631.193772424042,160313.67,94,2650513,0,0.0,1,4,8,4,6.83168e-05,0,Low,False
1111167,29479,2019-06-24,Groceries,102.09,0,27346,David Brown,Kochi,Kerala,Freelancer,2863509,663,2019,6,24,0,0,3.565204940789451e-05,4.635602393108293,2258.4830769230766,1934.8813632911288,88080.84,39,2863509,0,0.0,6,9,3,1,0.00025355976,0,Low,False
747743,21635,2023-03-16,Shopping,977.74,0,6789,Kavya Singh,Kochi,Kerala,Self Employed,1022887,851,2023,3,16,3,0,0.0009558622253853794,6.8862660301391525,1970.4317647058824,2028.012162333622,200984.04,102,1022887,1,0.009708737864077669,11,9,3,5,0.37227792,1,High,False
110016,58140,2018-07-16,Shopping,763.42,0,56257,Elizabeth Patel,Bhopal,Madhya Pradesh,Salaried - Private,486384,580,2018,7,16,0,0,0.001569579653977816,6.639117376335717,2048.7476551724135,1944.0388434837487,297068.41,145,486384,1,0.00684931506849315,11,2,4,4,0.27222854,0,Medium,False
1962574,4128,2022-10-20,Salary Credit,484.32,0,38232,Patricia Mehta,Chandigarh,Punjab,Salaried - Private,3311637,316,2022,10,20,3,0,0.0001462478688793884,6.1848084671836725,2034.4958536585366,1885.634832533828,83414.33,41,3311637,1,0.023809523809523808,10,3,6,4,0.5383974,1,High,False
